Subject_ID,POW.AF3.Theta,POW.AF3.Alpha,POW.AF3.BetaL,POW.AF3.BetaH,POW.AF3.Gamma,POW.F7.Theta,POW.F7.Alpha,POW.F7.BetaL,POW.F7.BetaH,POW.F7.Gamma,POW.F3.Theta,POW.F3.Alpha,POW.F3.BetaL,POW.F3.BetaH,POW.F3.Gamma,POW.FC5.Theta,POW.FC5.Alpha,POW.FC5.BetaL,POW.FC5.BetaH,POW.FC5.Gamma,POW.T7.Theta,POW.T7.Alpha,POW.T7.BetaL,POW.T7.BetaH,POW.T7.Gamma,POW.P7.Theta,POW.P7.Alpha,POW.P7.BetaL,POW.P7.BetaH,POW.P7.Gamma,POW.O1.Theta,POW.O1.Alpha,POW.O1.BetaL,POW.O1.BetaH,POW.O1.Gamma,POW.O2.Theta,POW.O2.Alpha,POW.O2.BetaL,POW.O2.BetaH,POW.O2.Gamma,POW.P8.Theta,POW.P8.Alpha,POW.P8.BetaL,POW.P8.BetaH,POW.P8.Gamma,POW.T8.Theta,POW.T8.Alpha,POW.T8.BetaL,POW.T8.BetaH,POW.T8.Gamma,POW.FC6.Theta,POW.FC6.Alpha,POW.FC6.BetaL,POW.FC6.BetaH,POW.FC6.Gamma,POW.F4.Theta,POW.F4.Alpha,POW.F4.BetaL,POW.F4.BetaH,POW.F4.Gamma,POW.F8.Theta,POW.F8.Alpha,POW.F8.BetaL,POW.F8.BetaH,POW.F8.Gamma,POW.AF4.Theta,POW.AF4.Alpha,POW.AF4.BetaL,POW.AF4.BetaH,POW.AF4.Gamma,Sleep_Hours
BA2,3.783222174437054,1.4726149574662073,0.6790638901112289,0.503325080579703,0.39683214419624624,5.942602221434513,1.5819048854768765,0.7015345653592608,0.47146762646316875,0.41570570070775736,4.596302100520211,1.5659151775880822,0.7247344962504022,0.5407886074226437,0.4203986403296777,17.957345381580172,5.268194190958525,2.2721107690190685,1.0068337088479402,0.5259634029237433,0.6459164342859187,0.4221146453076529,0.3973900917832326,0.4818105313595098,0.5490225284135872,0.6692148818795304,0.3400847091344802,0.23702736555378612,0.21038402783156337,0.20895730432420956,0.8121504120388254,0.6435113465831008,0.3834811441891143,0.3004583284397126,0.3065328596113856,0.8621675681699348,0.7663420623184661,0.4221272770768625,0.3337038515258297,0.3262042195096068,1.9551670312431852,0.9820205085682292,0.6019545957597005,0.47981126554322145,0.43817431265837653,1.1955222254135653,0.8624914424152376,0.6394272338104687,0.5376922313883865,0.48315777136244786,2.901339348451129,1.4367362252308573,0.9079804376591023,0.7857163252207079,0.6711858684288082,3.4903527976167994,1.618704144122315,0.9020605960329579,0.7666568960941565,0.6437734113100235,4.032662722747089,1.5077328011193158,0.8800322013903359,0.6828643158436686,0.5696471625924466,3.264423135018837,1.4780869313292475,0.7542878761181897,0.6333487326227528,0.5144733658842386,7.0
BA20,10.565071052297592,3.59106659650619,1.371933096316341,0.9492104064786877,0.706392335988998,3.6858353672444935,1.754141553488185,0.8993306262837216,0.6582389879351864,0.5169107866579284,2.984901246890287,1.8101131310265142,0.7776373684670647,0.5477004748846284,0.3705608090314137,2.5431600517265056,1.5815630679270203,1.0408389070751631,1.097740927486613,0.9167321150020837,0.9577392117966512,0.930393493631325,1.1014384211162929,1.2426478770994747,1.1927839703109822,1.2437448635124193,0.983762364152025,0.9378055056346888,0.7370725555434211,0.6812603279878514,1.3403194653246608,0.9683175203167852,0.5648315555996055,0.35373590759935947,0.25695179103323745,1.4449840598197408,1.2061056944615887,0.7081840538371451,0.42097964508596225,0.28408666729972676,1.3095618146543297,1.307277542736531,1.099803098251017,0.8038865543661714,0.7034805156441318,0.8161703060267294,0.4994946995748058,0.3144932210462088,0.23638035963676435,0.2229075920172795,3.033382718159966,1.8729805947721176,1.0599580668526527,0.747577298824428,0.5793680976452913,4.1732786926756935,2.6726649405795255,1.2268142436474858,0.794900298735058,0.5081552275016459,9.98366673288043,3.186432315607229,1.2523232393056045,0.730914335281539,0.519908277177872,12.514094082143322,3.971209482005035,1.3235078314808955,0.7223766391830835,0.48035030750536667,6.0
BA21,12.67753294692152,2.213852879588453,0.9024491449405129,0.5763539605093553,0.34827549807514985,5.4496420924694196,1.2988720633045665,0.8222955122949746,0.5997897614744916,0.42676875673264253,3.167332776918416,1.240168950246908,0.6393436075259517,0.47610640557961914,0.26682280133174857,2.111243764688582,0.9080223785574325,0.5954477289997056,0.5019649610180679,0.42066220173507995,0.616757209589064,0.3766330052907272,0.36731239576363917,0.34953578036737076,0.35901650703167337,0.48088642389688374,0.45841883704550834,0.4599528735603477,0.46779146506227726,0.4623164286683339,1.3717921482577697,1.0016986395954173,0.7009723284926566,0.5154197912211058,0.3416102980180045,1.347357511251804,0.9329974282782305,0.6978758852785705,0.5574922766283962,0.36763438162345224,1.2196073715271898,0.8031698340338869,0.660188209787345,0.5523172347104155,0.42156535285972263,1.7813443074675996,0.8935523460709955,0.6514367364172352,0.7019760980428924,0.5525421346007406,2.705819040602049,1.220035752910337,0.7910819429836221,0.6415953130346855,0.4400235180315518,3.0499274090330375,1.4117017823756322,0.8534018891130418,0.6885126885639613,0.40928742716925653,6.240590203260659,1.8093431657450216,1.1399847508611314,0.8335878413954476,0.5390841967902816,29.85780734535878,5.838494823716291,1.6801571504359287,0.7270466393355901,0.40821769249482015,7.5
BA22,10.530493250467396,3.127663618545874,1.4184508638323332,0.7843244236353774,0.5636595785703813,11.027158598993774,2.56598622947333,1.4163312438522524,1.0401681003236647,0.9049087897506206,4.5473581061900425,2.4170217721706995,1.4897000959292919,0.8496186748023302,0.5806633118059222,2.051737770579239,1.373702034295582,1.1202057493307551,0.8180993932660132,0.7572758009070683,4.313424520095793,1.8589700021469793,1.275647413023956,1.0787223153495225,1.0536499118196287,4.802602619081044,1.4922147128202263,0.9032744133289792,0.49672620613214846,0.40854967525501207,0.511953296871122,0.9220714886979062,0.7761908576860725,0.4573842723371588,0.3829964165838291,0.8463985468179052,2.1120080255053706,1.6257328027798592,0.777884397538045,0.6510998931120988,0.9420623045872542,1.7249009992623354,1.3840048340172446,0.7018127996753079,0.5672966761440028,1.4288667776717598,1.624249191378283,1.4412473319717183,1.3807621703783075,1.587682547796783,6.967450196037173,3.4338411773410416,2.195146371348523,1.333866822084874,0.9459065180964265,2.449737521936285,2.328198127585047,1.496089683651177,0.8624528281188639,0.642953912941552,5.880057299486662,2.725948888443319,1.6301365905522411,1.1039419629038227,0.8813676924320901,10.274633806145454,3.4953923581340876,1.726918030715137,0.9770718495600236,0.6617682657031048,7.2
BA23,27.960188719769405,7.04765939127258,2.8022594725674552,1.4981348693659895,0.971509517411111,11.682037499111843,3.0955570762625517,1.3605118181037013,0.9486092355211788,0.8482505587809481,3.142650382111194,1.150293266889383,0.7461012369598012,0.7158156256017362,0.6848917327795486,4.53247077390988,1.4284996041719753,0.8228347280752701,0.7620168306992084,0.7495941967249563,0.8892926374341781,0.4742759129278196,0.4363578787768694,0.5270358595839865,0.6553215614580798,0.6129894429390935,0.4685409781888023,0.5541583871374287,0.7300651075586889,0.9153347388944822,0.9177988761829118,0.7473159326736087,0.7225047057279784,0.6419232813925443,0.6635754326476027,1.237792015788688,1.0407810108592532,0.921796321038856,0.805964222601188,0.7267878310519098,17.63795815040113,6.2497773407004455,3.175843323990682,1.5927738882463478,0.9091103960486561,1.7658676826310173,1.278225821627012,1.0218504340469687,0.9925709217040293,0.8667374654182511,7.205919568611234,3.2923039166352503,2.1104667472705336,1.6960677223949014,1.3427931374942528,4.67409256521637,2.1895660915874346,1.5749236651569252,1.4955395801432798,1.3101780587332206,14.107414890706652,3.4549638193431433,1.6459259238393846,1.4284532116610178,1.1944551522760762,21.43709956841701,4.6833315419663055,1.7695698459188849,1.2767133203754417,1.0685077148576287,6.0
BA24,5.362866574287088,1.144152492452721,0.3391852884220256,0.22751882946978597,0.15987591144404317,0.45856096061768553,0.1970292338430975,0.10738967525652321,0.06878131742556888,0.05575994769950232,10.258170323270043,3.5997858058962495,1.6823827362433768,0.689356187818874,0.26085065068243973,0.9225211535366599,0.3553664800600677,0.18795211439472218,0.10152240839222088,0.06421149323852829,0.20628538854396,0.15737106830185627,0.09700101688111801,0.06838238159071253,0.0590690098984584,2.388336864732527,1.1879556896692665,0.4375371205004775,0.28354115361430454,0.1857170693963705,3.1450880972082333,2.2848825021619854,0.6153037651396258,0.3064436555187557,0.16114285417784577,2.4079720732997094,2.6520343747309685,0.5739611534488824,0.28546414097071976,0.14567836370631826,2.916253314763307,1.8493800487256742,0.6218483710977664,0.33694393150954904,0.18037871097650904,2.379281522144147,0.8814575081816991,0.44691912902653363,0.25910725478945823,0.15573328316444426,3.526237839222565,1.3970546517420308,0.6635529284733083,0.37607907582016553,0.22398831690453092,3.5537148217881813,1.604155774759244,0.6851262123235182,0.4024557535346304,0.2514334133999539,3.0722007034965997,1.0895324001745874,0.5570130709876513,0.3143908653974217,0.20391320818376374,3.1737607866633315,1.0814796493778345,0.43600037552425364,0.262680606543278,0.18512525716767725,6.0
BA25,12.54669912374375,4.1759105399566145,2.1488418356277315,1.0685100946713673,0.6081304339682336,3.8801403577581235,2.075944242790592,1.5762358888180075,0.953601678518106,0.7367458684763145,6.284849054037647,2.58760896262156,1.960687412979259,1.1175424908433245,0.6494996603368537,3.7445880254151303,2.0454634687901785,1.6014587629698258,1.1174084821934178,0.870798158659767,1.7953480856580057,1.3194809632029523,1.9794684892234946,1.8103852588371,1.8797156439212261,2.802963012287581,1.2463574976177572,0.987294338471042,0.7773344719338786,0.6375625553771243,1.6511919518692737,1.1774731338941296,1.104690854558194,0.7922837669730196,0.5369545551244933,2.599267405855551,1.74975688562666,1.6262522584731802,0.9503242209755576,0.5119206673314343,5.036840788890647,2.1598762686989716,2.2528979355430114,1.6285575189066424,1.2259245841115718,3.7539817742557395,2.3324566712086523,2.246926162687137,1.3091397728678809,0.8616935836857427,5.302924530700541,3.2179947663050905,2.853101461113175,1.5700167014727993,0.9269301101385863,7.8928883211714265,4.031750441728744,3.1929727363525284,1.6915656077472347,0.9321653625499895,6.228794576046155,3.1901593304117077,2.5284763052975783,1.2785632366392834,0.722343905294885,36.44365093518591,8.336809538653624,3.3701292775229175,1.44963291651366,0.7801529197376041,5.5
BA26,11.286280355462331,3.699012730880092,1.473923572411274,0.5211014859394071,0.4258325880709889,3.006288676827253,1.9356682084336927,1.0032797893499448,0.48106608294901565,0.4956935555482811,1.7904412939390721,2.0207520295727566,0.8980115145139614,0.3714389544155617,0.3328579627219376,2.666500708235561,1.6337544142546692,0.7957480970155062,0.43483196357240633,0.43211603042811597,1.2608786104994585,0.954412655556857,0.6088795605772538,0.6594021519335616,1.0817645819093324,1.2537119183526515,1.2458345860402353,0.7010658254132683,0.984577703419892,1.1417791066292524,2.115003192884279,2.5851336874864903,0.9643187995795706,0.5893690400630905,0.546352585642619,2.1016069293023913,3.870967334420182,1.4387408477272206,0.5871830273274149,0.4615142385117729,1.8372023216724311,3.346654766805581,1.6602797590487188,0.6869843686858822,0.7201754862563612,1.7929498667767991,3.1011979763342485,1.680471677224685,0.8355950290837225,1.0372669449510257,4.298376832338764,4.550729824116345,2.4817430962857103,1.0550386349666947,1.0118874530886088,4.267823307280266,5.305796102504623,2.499032291744161,0.917855601382431,0.7566746722075767,9.519665309863473,4.041462728380605,2.144746844403806,0.8229466028145377,0.7748270038916283,10.88841537751045,4.630450858275512,2.0640137483781373,0.6949071384757746,0.5810811583061724,6.5
BA27,22.33450174022758,2.6993434212314122,1.3563995748963615,0.9499192731496513,0.8726428433435677,7.099435659795763,1.1280186284816807,0.8238398160210173,0.5754902495158388,0.5920975088234951,4.186092962960889,1.0042426024068738,0.8680241358348507,0.6718895816838392,0.5527439021787194,3.074915141054579,0.5676309861973299,0.5388207156596134,0.446523139745879,0.46297710168120837,1.5179799911380532,0.37730114370803125,0.31496386082524375,0.26700776847248003,0.2967591586495365,0.7705238560230517,0.47245290489236186,0.5747387634567251,0.6204464176193103,0.6800984876349071,1.001038628459027,0.6428691809326265,0.6579588428416007,0.5352200944629809,0.526657629414635,0.9160080679287821,0.8340663613600479,0.9156480980430065,0.648615592458131,0.5839815634075557,0.7891154365417182,0.3926579779013609,0.3425269297954785,0.2806755139272691,0.28331727635823223,2.2340357988157082,1.0595863149202298,1.3670607902533058,1.3777793202144135,1.332709989752646,2.950197953615922,1.4200603616114205,1.4755630744140837,1.0034030112989665,0.9937427244609301,4.348006328249724,1.574556528172512,1.5167947868192264,1.0822499335023013,0.9170308541370855,2.756282797687603,1.2741394592272184,1.2724527514471484,0.8278276850630338,0.7986676823181585,14.852242536718807,2.4414832481477498,1.4545908388195312,0.9839432700707254,0.8815834203325723,7.5
BA28,13.938600726130865,4.402938240130915,1.8806113854602253,1.1965342001007198,1.2742604049749637,83.12370486212225,17.29779393365702,6.886596489736245,2.760673192276397,1.8804943801295018,6.16611921547636,3.426916842107153,1.7286325922814376,1.34301665608038,1.5188715373401624,4.461918673280701,2.510045961737971,1.7584838870514463,2.052773676963117,2.994253346418022,2.279102069978177,2.333822819248956,2.993306757762792,6.061956152795158,9.161848274387463,8.48786676700358,3.880704178668367,3.07792592480843,3.291674398920113,3.2894978860599626,2.507468317931355,3.426492620924474,1.8462536427289464,1.8306683427646453,2.1373064869566467,3.4400163166191575,4.258228780440622,2.0978341142201367,1.4374994432051837,1.3752336008586734,3.448656649000278,4.297449007454058,2.887152950457851,3.038085758950279,2.773419324363675,3.9867671522066366,2.8411310227110076,2.2541621374417247,3.0396021418268813,3.9762411714746864,12.175237800127114,4.6760948197851295,2.43983232074555,1.7723540373598126,1.7823352292384886,7.183296959809622,4.5127180420173,2.5663160128911326,2.017677913395675,2.1772052494113403,12.81968800950874,4.206801104286615,2.177916370489389,1.5450274650874023,1.6644968577399977,35.71838904591439,7.101537842845506,2.849072749213713,1.7016107664994493,1.6275721582755263,5.5
