Subject_ID,POW.AF3.Theta,POW.AF3.Alpha,POW.AF3.BetaL,POW.AF3.BetaH,POW.AF3.Gamma,POW.F7.Theta,POW.F7.Alpha,POW.F7.BetaL,POW.F7.BetaH,POW.F7.Gamma,POW.F3.Theta,POW.F3.Alpha,POW.F3.BetaL,POW.F3.BetaH,POW.F3.Gamma,POW.FC5.Theta,POW.FC5.Alpha,POW.FC5.BetaL,POW.FC5.BetaH,POW.FC5.Gamma,POW.T7.Theta,POW.T7.Alpha,POW.T7.BetaL,POW.T7.BetaH,POW.T7.Gamma,POW.P7.Theta,POW.P7.Alpha,POW.P7.BetaL,POW.P7.BetaH,POW.P7.Gamma,POW.O1.Theta,POW.O1.Alpha,POW.O1.BetaL,POW.O1.BetaH,POW.O1.Gamma,POW.O2.Theta,POW.O2.Alpha,POW.O2.BetaL,POW.O2.BetaH,POW.O2.Gamma,POW.P8.Theta,POW.P8.Alpha,POW.P8.BetaL,POW.P8.BetaH,POW.P8.Gamma,POW.T8.Theta,POW.T8.Alpha,POW.T8.BetaL,POW.T8.BetaH,POW.T8.Gamma,POW.FC6.Theta,POW.FC6.Alpha,POW.FC6.BetaL,POW.FC6.BetaH,POW.FC6.Gamma,POW.F4.Theta,POW.F4.Alpha,POW.F4.BetaL,POW.F4.BetaH,POW.F4.Gamma,POW.F8.Theta,POW.F8.Alpha,POW.F8.BetaL,POW.F8.BetaH,POW.F8.Gamma,POW.AF4.Theta,POW.AF4.Alpha,POW.AF4.BetaL,POW.AF4.BetaH,POW.AF4.Gamma,Sleep_Hours
BA2,3.2908942949999997,2.0512423462500005,0.6396559925,0.48812717625,0.35949866375,4.8100989425,1.9757723225,0.6521409325,0.42050801,0.34885670499999993,2.65860356375,1.8829079512499998,0.60577423875,0.4995915675,0.3829103525,5.28909951,1.9475925324999999,0.60388107125,0.44621373625,0.36366469625,0.6283506937500001,0.5075406525,0.32493191375,0.357405635,0.32889821625,0.5234432375,0.35940356625000003,0.23088014124999998,0.2200713425,0.20721956874999997,0.6186826225,0.87457159875,0.36762729624999996,0.28857604624999994,0.2900777125,0.65629551875,0.90739832875,0.36555379499999996,0.30016677999999997,0.2904742025,1.88447840875,1.40624687375,0.5664476549999999,0.45910624749999995,0.4253625325,1.16896123625,1.15453034625,0.6087334262499999,0.4889787374999999,0.43741593749999996,2.38555557125,1.8150871724999997,0.8239500062500001,0.71713860875,0.62621241625,2.9654806512499996,2.1856621325,0.8292732812500001,0.72622008625,0.5915507075,2.4318964737499997,1.71924481375,0.7152494024999999,0.6032426675,0.5194095312499999,2.8581394175,2.0321296662500004,0.7139341562499999,0.61309674375,0.47607863500000003,7.0
BA20,10.8247802325,4.31463402375,1.37143805375,0.9097447087499999,0.6683468874999999,3.696461035,1.89507411125,0.8894487362500001,0.66332613625,0.484023585,2.9337544775,2.0420990100000003,0.662889575,0.46223611374999996,0.31406082375,2.49493017125,1.8187316450000002,0.9231907500000002,1.06363587625,0.74789955125,0.9918661762500001,0.9709201499999999,0.8891711350000001,1.1595620800000002,1.0416793912500002,1.1538445249999998,0.8477552187499999,1.0683767899999999,0.74682652375,0.6937077575000001,1.1425533175,0.9245213837499999,0.537954535,0.32160784,0.24497405875,1.3886341662500001,1.3819070025,0.64594397625,0.38630159374999995,0.26811608,1.19371455125,1.3525911312499999,0.9054414387499999,0.8307532962499999,0.69355007375,0.9459197225,0.6169517,0.28793278375,0.2110417637499999,0.16076687750000002,2.8427083625,2.198050665,1.04540896625,0.72518653,0.5968895962499999,4.071102991249999,3.19898931125,1.0697017137500002,0.7149515799999999,0.47256543625,3.342047015,2.311741005,1.08508236,0.70230970875,0.5368756775,11.090055351250001,4.980796803750001,1.41737799625,0.695745455,0.49287888124999996,6.0
BA21,2.2382303274999997,1.172879935,0.6358560062499999,0.5046399575,0.30051058374999995,1.52086115,1.05693278375,0.66965102875,0.5323357537500001,0.3764658875,2.4633949625,1.35104203625,0.652353265,0.5268917350000001,0.24500924124999995,1.35763519,0.9029352174999999,0.5517752425,0.48555912,0.30013579999999995,0.49008929125,0.3847031099999999,0.3255662025,0.31433661499999993,0.28311615,0.40229353874999996,0.43402268499999996,0.41121201249999995,0.42423842,0.33704479374999996,3.07825867,1.3492462275000001,0.8984512812500001,0.5723152712499999,0.2676218524999999,1.1581868475000001,0.9728631175,0.6552957312500001,0.5248594599999999,0.26291165874999994,1.0628464000000002,0.7488936287500001,0.68059867125,0.51649383375,0.2967272425,1.3726272575,0.80027837625,0.51766713,0.52765679125,0.36379693874999997,2.08592661,1.22077799375,0.7443715475,0.6472024075,0.40945007999999994,2.50836507875,1.5380315125,0.8725404637499998,0.7186076425,0.36532498124999996,2.07697624875,1.3407044825,0.87925238875,0.7500376875,0.53663633125,3.5884345325,1.51370610375,0.7586710425,0.65870249875,0.3753483525,7.5
BA22,6.6573197749999995,3.0557009012500003,1.348681605,0.6868920975,0.50808963625,3.4976778975,1.87789614875,0.9527354924999999,0.62918696375,0.5128706912500001,1.922815395,1.98857072875,1.0937134675,0.62485375625,0.49873886125,1.43152303375,1.5093141387500002,0.90360191125,0.608057165,0.54097739625,0.94854208625,0.9065136825,0.7488859437500001,0.7060554775,0.77135634125,1.09389915375,0.9298991375,0.69055218375,0.42620014,0.3622566225,0.44966897499999997,1.3107779924999998,0.75758041,0.404656165,0.34080373124999996,0.7261785225,2.8867838412499998,1.5060823125,0.6991443387499999,0.58401661,0.7824778275,2.28505788125,1.275739395,0.6266417375,0.54392499875,1.6089441287500001,1.8471221375,1.3393260212500002,1.2184591475,1.14656406625,5.39594922625,3.6482850650000005,2.08895017125,1.2402482562500001,0.94195951375,1.45355688875,2.15272789,1.2535961324999998,0.7527164,0.616360185,2.87655654,2.59527697625,1.38066766125,0.8898640924999999,0.74204107,6.2762582062500005,3.6098260074999997,1.5968294887499999,0.8846023725000001,0.65973365375,7.2
BA23,60.892308285,17.1163326075,6.944014973749999,2.9148139862500004,1.0713251587500001,19.332987985,5.259587731249999,2.1935779100000006,1.1165422425,0.6806932137499999,3.13227562125,1.1343936187499999,0.530783845,0.53391356,0.4294614474999999,5.865590266250001,1.7279413712499998,0.76522218375,0.607384825,0.49627538875,0.74465621875,0.39258921,0.2900421425,0.3414604124999999,0.3545111225,0.52019505375,0.35959156625,0.36369972625,0.45669909249999996,0.44015398999999994,0.9611819262499999,0.6401771162500001,0.51337372,0.48247713625,0.4061945475,1.18535212,1.024709265,0.7579271425,0.6363749750000001,0.5293760974999999,2.1622128225,1.40632185,0.751050015,0.66910419625,0.5143435475,1.6699948937499998,1.21330372125,0.7735510449999999,0.79379888,0.5725543625,3.17764085375,1.8442323850000002,1.21600061,1.22395311625,0.87781957,4.42964128875,2.13700484625,1.17787434125,1.21756804375,0.8982000450000001,13.316558508750001,3.33579471375,1.2279924850000001,1.1207233725,0.7641175825000001,17.285419026249997,4.004413685,1.2684653537500001,1.03066899125,0.7022566837499999,6.0
BA24,4.20225641875,0.99806253625,0.30243842249999997,0.21161638249999998,0.15616637249999998,1.2326048662499998,0.42210998250000004,0.19214397500000002,0.10098023374999998,0.057202985,4.28920605625,1.27658521,0.5510862662499999,0.2519772825,0.08743866249999997,1.9819091575,0.6342952662499999,0.2845495974999999,0.145877235,0.0660398875,0.18607479374999997,0.14320278499999994,0.0797632225,0.056805429999999914,0.051474851249999995,2.06534922375,1.0368085287500002,0.3239077675,0.21529320499999996,0.12802895999999997,2.2859913662499998,1.9691264200000003,0.4762887425,0.236158615,0.11546776749999998,2.19726964125,2.4506805849999997,0.43072845624999995,0.22456978749999998,0.10704549499999996,2.7160208775,1.8155291000000002,0.481418695,0.27637087999999993,0.13264460749999996,1.7852959337500003,0.73935450875,0.39024272875,0.22247349249999998,0.12809942749999997,2.4877722975000003,1.10549762375,0.53847733,0.29864544125,0.16978137,2.704221505,1.276654815,0.53904325625,0.302278655,0.18222162125000002,1.6842950712499998,0.7600374812499999,0.43158397875,0.24394714374999998,0.15927671749999997,1.9157123225,0.85154504125,0.3528303012499999,0.21584641499999999,0.14417793124999995,6.0
BA25,8.0222851075,3.9261324962499997,2.1476509787499998,1.30319844375,0.7496577287499999,3.23819563375,2.1436095662500003,1.6607997212499999,1.13980247125,0.87595729625,4.29916589125,2.70127572375,1.98886122125,1.3372156375,0.79065180875,4.0952945862500005,2.50259352375,1.7588364875,1.37609623375,1.0223732575,2.0005160925,1.502333015,2.1594696275000005,2.1712438824999998,2.2500560425,2.12910916875,1.10029643375,0.9572726225,0.81352768,0.74485884875,1.77762749625,1.26920388375,1.20434457375,0.9861395925,0.6434306624999999,2.6696554575,2.1038686162499998,1.7124382925,1.1937327225,0.61946182875,19.9381511125,3.1748674675,2.77595461625,2.0372072925,1.4805826425,3.6550080487499996,2.45829855,2.36864706625,1.5570710575,0.9957173312500001,5.046779981249999,3.43628118125,2.87857324875,1.9232119024999998,1.1009495325,6.663780962500001,4.38264311875,3.1550966962499998,2.0902674775000003,1.1560078387500001,5.1911437175,3.3344968975000002,2.54571337375,1.59351771125,0.8440954350000001,50.30871571125,8.76562859875,3.74266652875,1.8056813550000002,0.9604318387499999,5.5
BA26,22.713054847818327,5.363127070652174,1.158512119402174,0.4455922198369565,0.28751505149844714,2.4188434514984474,2.0083014994332293,0.7986207472748447,0.3693524502484472,0.34725526329192546,1.483442196878882,2.3888375688975154,0.6772036430046583,0.28958878607919253,0.19428236132763974,2.0142485657841616,1.8147205374611801,0.6337249477173913,0.3554533221428572,0.30636755338509314,0.9612158553649068,1.012497095628882,0.45168601962732924,0.3896714742857143,0.5993772211024845,0.9181581535791926,1.497774053400621,0.5436150404503106,0.6803353899301243,0.5500719979037266,2.1444988842779504,3.7696092469565214,0.9318440728804347,0.5052279766304347,0.3649714563897516,2.018420595054348,5.10397300701087,1.3576383301552795,0.5396915391692547,0.31069223482142855,1.846660955302795,4.371269601886646,1.4075572150854037,0.6509823103649068,0.5652139759860247,1.815668761964286,3.9656471857686335,1.465086324984472,0.8355743278493788,0.9545413941071429,4.427549507562112,5.839262185201863,2.1344249666925466,1.1116532029347828,0.8860013923369564,3.760236976770186,7.288261661102484,2.1078669907919254,0.8680671448913042,0.5670355233695652,22.371088005023296,4.63071069197205,1.7241025241847825,0.8190067906288819,0.7411785147282608,18.246425454223605,6.126522418322981,1.5766315488975156,0.5685451486723603,0.40558362364906825,6.5
BA27,5.319441264062499,1.2553777656249998,0.8884475796875,0.7484557640625,0.6042704671875,1.668817996875,0.6634397953125,0.6089913140625001,0.46773405625,0.44494848437499995,1.274937646875,0.73238685,0.6928864203125,0.5249102515625,0.43714926562499995,0.8417529578124999,0.4310988,0.43420671875,0.36833583125,0.35789021718749997,0.46841699843749995,0.2843744390625,0.2699944265625,0.23754834218749996,0.25667095937499995,0.5953117390625,0.47123221406249993,0.47445078749999997,0.46380555312499994,0.5104359281249999,0.806724853125,0.5851421250000001,0.5386426234374999,0.457775409375,0.41904865625,0.5545159468749999,0.709086671875,0.7316946999999999,0.510268153125,0.43657501875000004,0.5364239359374999,0.293420846875,0.2442320578125,0.17044314374999997,0.16299580312499995,0.8192546984375,0.8899221218750001,1.1445566249999999,1.0204254953125,0.8866601203125,1.0040838609375,1.1275106234375,1.19531228125,0.7995859187500001,0.6915140078124999,1.5910167703125,1.3428280281250002,1.2903805234375003,0.87105671875,0.6976449109375,0.8974128046875001,1.000187903125,1.0381319796875,0.678063309375,0.57772243125,3.8185962828125,1.4499747140624997,1.140326621875,0.7581874625,0.6323958843749999,7.5
BA28,10.9838539475,3.61099955125,1.57888325125,0.87960599375,0.7769535337500001,27.818295740000003,8.002646703749999,3.6146399925,1.74978609375,1.1851283787499998,5.4558537625,2.748607675,1.3745263612499998,0.9349576587499999,0.8874766225,3.7908053649999998,1.96497974,1.2068286525,1.3016777825,1.83404386,1.7362029162500001,1.90949021375,2.14494909,4.19317754125,7.7511428874999995,8.6821499825,3.6176831012500004,2.05001802,1.78815085375,1.58189882625,2.5992400475,3.2462816275,1.1457038425000001,1.0695932675000002,1.08212498875,3.5712728499999997,4.15538682125,1.87321378125,1.0494044162500002,0.7954365087499999,3.60770443125,4.0971535674999995,1.9037239124999998,1.7857187724999999,1.5501890487499999,3.6373393825,2.8773168999999994,1.7418521237500002,1.9012771262500003,2.6952009475,20.240347562500002,5.1622108437500005,2.50705481875,1.27437429125,1.0100476349999998,6.80710703625,4.02985158,2.1516073125,1.4729824175000001,1.2192395275,9.28877825125,3.54613798875,1.7313062549999998,1.165600585,1.0183660887500001,84.69251880875001,10.734634175,4.6924749187499994,1.9254824562500001,1.164983565,5.5
